Region,State,GPI State,Zone,Town,WD,Category,Brand Code,Brand Short Name,Sales Date,Local Retailer,Local Dealer,Local Modern,Local Hawker,Outstation Retailer,Outstation Dealer,Outstation Modern,Outstation Hawker,Other Retailer,Other Dealer,Other Modern
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 2-02030,VIRAR-0202423,VASAI-0211302,NORMAL,CIG,CIG0002624,FS CRUSH PAAN MIX,30-Nov-23,0.02,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,PANVEL-0202409,MANGAON RAIGAD-0210800,NORMAL,CIG,CIG0002624,FS CRUSH PAAN MIX,30-Nov-23,0.07,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 3-02026,ULHASNAGAR-0202424,AMBERNATH-02105601,NORMAL,CIG,CIG0002624,FS CRUSH PAAN MIX,30-Nov-23,0.02,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA MT-02051,PUNE MT-0203120,CHINCHWAD MT-4020004,MODERN TRADE,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0,0,0.1,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA MT-02051,PUNE MT-0203120,PUNE CAMP MT-0210708,MODERN TRADE,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0,0,0.3,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,MUMBAI MT-02052,MUMBAI MT Z-0203405,VASHI MT-4020006,MODERN TRADE,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0,0,2,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH 1-02022,BHOPAL-0202216,SEHORE-0224500,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,1.72,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH 1-02022,BHOPAL-0202216,VIDISHA-0287500,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.1,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH 1-02022,MANDSAUR-0202229,MANDASUR-0220300,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.02,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH 2-02031,GWALIOR-0202217,GWALIOR-0221000,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.27,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH 2-02031,JABALPUR-0202220,JABALPUR-0222900,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.15,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MADHYA PRADESH-0202,MADHYA PRADESH 2-02031,SAGAR-0202223,DAMOH-0297800,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.3,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MAPUCA-0202309,MAPUSA-0230400,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0,0,0,0,0.05,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MAPUCA-0202309,PANJIM (N)-0230700,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0,0,0,0,0.1,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MAPUCA-0202309,PONDA(N)-0230602,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.14,0.4,0,0,0.3,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MAPUCA-0202309,SANQUELIM-0232000,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0,0,0,0,0.15,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MARGAO_GOA-0202307,BELGAUM(N)-0217900,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.4,0,0,0,0.07,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,GOA-02023,MARGAO_GOA-0202307,MARGAO(N)-0230600,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.3,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,HADAPSAR-0202119,BARAMATI N-0216800,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.48,0,0,0,2.99,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,HADAPSAR-0202119,HADAPSAR-0279800,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,2.66,0,0,0.2,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,HADAPSAR-0202119,LONI KALBHOR-4020028,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,2.85,0,0,0.4,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,HADAPSAR-0202119,SHIRUR-4020037,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.4,0,0,0,0.8,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,HADAPSAR-0202119,WAGHOLI-02104901,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,2.41,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PCMC-0202118,CHINCHWAD-0210701,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,5.56,0,0,7,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PCMC-0202118,JUNNAR-0216300,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,3.26,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PCMC-0202118,LONAVALA-0212500,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,1.98,0,0,1.2,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PCMC-0202118,MOSHI-0285600,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,4.51,0,0,0.4,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PCMC-0202118,THERGAON-0286300,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,3.32,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PUNE FC-0202120,AUNDH-4020029,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,4.62,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PUNE FC-0202120,KHADKI FC-0210702,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,4.29,0,0,0.2,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PUNE FC-0202120,PUNE MARKET YARD-02106101,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,1.72,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PUNE FC-0202120,WARJE-0285300,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,2.16,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PUNE-0202112,PUNE CAMP-0210700,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,1.31,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PUNE-0202112,SALISBURY PARK PUNE-02111001,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.34,0,0,0.2,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,PUNE-0202112,YERWADA-02103501,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,4.66,0,0,0.8,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,SOLAPUR-0202114,AKKALKOT-0282900,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0,0,0,0,0.34,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,SOLAPUR-0202114,BARSI-0212100,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0,0,0,0,0.31,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,SOLAPUR-0202114,LATUR-0219300,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,2.92,0,0,0,0.21,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,SOLAPUR-0202114,OSMANABAD-0214200,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.3,0,0,0,0.44,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,SOLAPUR-0202114,PANDHARPUR-0212000,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.03,0.6,0,1,0.53,0.6,0,0.8,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,SOLAPUR-0202114,SOLAPUR-0211500,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.2,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,SOLAPUR-0202114,TEMBHURNI-0286800,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0,0,0,0,0.14,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,SOLAPUR-0202114,UDGIR-4020050,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.65,0,0,1,0.14,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA  1-02021,SOLAPUR-0202114,UMARGA-4020082,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.86,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,AKOLA-0202130,AKOLA (NEW)-0215800,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,1.94,0,0,0,1.11,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,AKOLA-0202130,AMRAVATI-0218900,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.83,0.8,0,0,0.63,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,AKOLA-0202130,KHAMGAON-0216100,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.14,0,0,0,1.94,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,AKOLA-0202130,WASHIM-02115601,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.1,0,0,0.2,0.46,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,CHANDRAPUR-0202123,CHANDRAPUR-0215600,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.25,0,0,0,1.46,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,CHANDRAPUR-0202123,GADCHIROLI-02104001,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.11,0,0,0,0.08,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,CHANDRAPUR-0202123,PUSAD-4020051,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.42,0,0,0,0.39,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,CHANDRAPUR-0202123,WANI-02103701,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.29,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,CHANDRAPUR-0202123,YAWATMAL-0215900,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.56,0,0,0,0.5,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NAGPUR S-0202129,GONDIA(N)-0214400,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,1.57,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NAGPUR S-0202129,KAMPTEE-0279700,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.83,0,0,0,0.65,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NAGPUR S-0202129,NAGPUR P-4020068,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,4.44,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NAGPUR S-0202129,NAGPUR(S)-0214100,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,15.96,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NAGPUR W-0202613,NAGPUR W-0289900,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,11.23,0,0,6,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NAGPUR W-0202613,NAGPUR WADI-0284800,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.23,0,0,0,0.24,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NANDED-0202116,HINGOLI-0288700,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.3,0,0,0,0.1,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NANDED-0202116,NANDED-0213700,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,1.84,1,0,0,0.56,0.4,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 2-02033,NANDED-0202116,PARBHANI-0217600,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.4,0,0,0,0.6,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AHMEDNAGAR-0202117,AHMEDNAGAR-0210300,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,2.45,0,0,0.6,1.4,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AHMEDNAGAR-0202117,PARLI-02109101,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.5,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AHMEDNAGAR-0202117,RAHATA-02119900,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,1.21,0,0,0.2,3.93,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AHMEDNAGAR-0202117,SHEVGAON-4020031,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.4,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AHMEDNAGAR-0202117,SHRIGONDA-4020030,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.8,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AURANGABAD-0202111,AURANGABAD CIDCO-0279200,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,8.32,0,0,0,1.3,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AURANGABAD-0202111,AURANGABAD(N)-0219800,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,6.49,0,0,7,0.5,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AURANGABAD-0202111,BEED-0213900,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,1.39,0,0,0,0.59,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AURANGABAD-0202111,JALNA-0213100,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.9,0,0,0,0.25,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,AURANGABAD-0202111,TISGAONPANDARPUR-4020048,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.41,0,0,0,0.3,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,JALGAON-0202113,BHUSAWAL(N)-0213800,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,7.6,0,0,0,4.26,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,JALGAON-0202113,CHALISGOAN(K)-0219700,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.64,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,JALGAON-0202113,DHULIA-0219400,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,1.82,2,0,2,0.84,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,JALGAON-0202113,JALGAON-0210400,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,15.25,2,0,22,6.57,1,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,JALGAON-0202113,NANDURBAR-0210600,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.78,0,0,0,1.17,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK TWO-3020003,IGATPURI-0218700,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.3,0.4,0,0,0.43,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK TWO-3020003,NASIK_2-02105001,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,6.54,0.4,0,9,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK TWO-3020003,PIMPALGON-0273800,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,1.02,1.6,0,0,0.17,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK TWO-3020003,SINNAR-02116401,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0,0,0,0,1.55,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK-0202109,MALEGAON-0213200,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.32,0,0,0.5,0.94,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK-0202109,MANMAD-0274000,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.23,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK-0202109,NASIK RD-0216400,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,14.07,4.4,0,10,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 3-02034,NASIK-0202109,SANGAMNER(S)-0219900,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.16,0,0,0,0.1,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,KOLHAPUR-0202108,ICHALKARANJI-0217700,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.2,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,KOLHAPUR-0202108,KOLHAPUR-0211000,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,1,0,0,0,0.2,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,KOLHAPUR-0202108,MERAJ-0217200,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.2,0,0,0,0.2,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,KOLHAPUR-0202108,NIPPANI-0231100,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.48,0,0,0,0.2,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,KOLHAPUR-0202108,SANGLI-0213600,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.4,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,RATNAGIRI-0202110,CHIPLUN-0219600,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0,0.05,0,0,0.1,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,RATNAGIRI-0202110,KUDAL (N)-0217000,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0,0,0,0,0.3,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,RATNAGIRI-0202110,RATNAGIRI-0217500,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.2,0,0,0.4,0.01,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,RATNAGIRI-0202110,SAWANTWADI-0230300,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.79,0,0,0,1.4,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,SATARA-0202121,KARAD-0212700,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0,0,0,0,0.05,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,SATARA-0202121,MAHAD-0216500,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.25,0,0,0,0.45,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,SATARA-0202121,PANCHGANI-0215000,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.02,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,SATARA-0202121,SATARA-0212400,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.03,0.2,0,0,0.07,0,0,0,0,0,0
MUMBAI BRANCH,MAHARASHTRA-0212,MAHARASHTRA 4-02035,SATARA-0202121,WAI-0282200,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,1.03,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,BHANDUP-0202410,GHATKOPAR-02104101,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,11.25,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,BHANDUP-0202410,VIKROLI-0212801,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,12.74,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,CHEMBUR-0202417,CHEMBUR-0214800,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,8.89,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,CHEMBUR-0202417,KURLA-0214500,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,13.52,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,COLABA-0202420,MUMBAI-0212800,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,1.7,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,DADAR-0202419,DADAR-02101701,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,10.39,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,DADAR-0202419,DHARAVI-0279500,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,0.38,0,0,0,0,0,0,0,0,0,0
MUMBAI BRANCH,MUMBAI & GOA-0211,BOMBAY METRO 1-02024,MAHIM-0202412,MAHIM-0212803,NORMAL,CIG,CIG0002639,FS CRUSH SAUNF MIX,30-Nov-23,1.83,0,0,0,0,0,0,0,0,0,0
